,NOR,KEN,FRA,HUN,BHR,CAN,JAM,NIC,ECU,MEX,DEU,SVN,LBN,UZB,HND,PRT,SVK,CZE,ROU,MLT,FIN,GBR,ISL,LVA,CYP,MYS,PHL,ZAF,PRY,PER,GUY,BIH,CHE,ZMB,URY,COL,RUS,ZWE,BGR,CHN,IND,NAM,AUT,JPN,GRC,SGP,PAK,KOR,SWZ,CHL,LSO,LTU,VNM,LCA,ARE,NLD,MDA,GTM,BRA,TUR,LKA,MNG,USA,MAR,BRN,AZE,MKD,BRB,UKR,LUX,HRV,SEN,BWA,NZL,CIV,SRB,ITA,MDG,MNE,SAU,CRI,BEL,KAZ,IRL,EST,HKG,DOM,TZA,IDN,BOL,AUS,GEO,DZA,EGY,SWE,SLV,ISR,DNK,TUN,BLR,ESP,MWI,ARG,AND,POL
IDN,6.875078999757542e-05,3.3431283611735684e-07,0.025607153711945024,0.0022474562290379046,0.0,0.033707909779393835,0.0,0.0,0.0,0.0732984409494901,0.01302631488641542,5.415913737252904e-05,0.0,1.7774023877244338e-09,7.404161166553123e-05,0.00029577059426699303,0.003306851591384942,0.01420459188712195,0.0014784308297444552,1.0523746072698845e-05,0.0022449726656828643,0.0004055234989056467,0.0,0.0001553804857283187,0.0,0.0001363247562896193,0.0015690781645758224,0.002021050612501824,0.0,0.0,0.0,2.4231154686486235e-06,4.6652389651181316e-05,0.0,0.0,0.0010369499075633356,0.0023472360041076903,0.0,0.00010221544529531723,0.01611532469053383,0.020693634265079832,0.0,0.00046461041350892525,0.0005333390681884404,0.00011824264878428711,0.0005010176670387278,0.0,0.0037907517813875026,0.0,0.0016492212114477165,0.0,0.00019333120602008647,0.0017796414768753589,0.0,0.001097843934764579,0.0022501386014448094,0.0,0.0,0.014001389630656303,0.000991887090384611,1.703192049500999e-05,0.0,0.16239584996014586,2.5768054095712682e-05,0.0,0.0,1.419006011799682e-05,0.0,0.00024413178890050167,1.0169768214655174e-05,9.768691246573075e-05,0.0,0.0,3.905943629235868e-05,0.0,6.712893521931056e-05,0.000760601779579489,0.0,0.0,0.0,6.278640493087165e-05,6.18972030270812e-05,0.0,0.00926991505096828,0.00018076934669078015,0.013054033964783112,0.0,0.0,2.7924997021953627e-05,0.0,0.0006799117440332049,1.1278044722823283e-06,0.0,0.0,0.0002934188182827773,1.9491427900352423e-05,5.903672326497451e-05,0.00011808206813560489,0.00024022814134697562,6.640811296847175e-05,0.00047949405800332324,0.0,0.0004721116607850232,0.0,0.010313451063490877
BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,3.948965205055552e-05,6.985205651852949e-07,0.001358067838960668,0.0031929740426790117,0.0,0.00031191598222522494,0.0,0.0,0.0,0.009733018695926653,0.0003098375443472281,8.140958526724938e-05,0.0,6.444888270614899e-09,2.4529533093384203e-05,0.00015902425316033684,0.0013250428047127175,0.0020759067443845074,0.0010832454980120312,1.575424564184118e-05,0.00012789075248860905,0.0007613028036528742,0.0,0.00011494790250994462,0.0,6.604669341497865e-05,0.00011024007965389944,0.0030178628166886985,0.0,0.0,0.0,1.9214276366466396e-06,7.380756827412077e-05,0.0,0.0,0.001748907159024459,0.0026563249170024,0.0,7.91314596911982e-05,0.03997404296309737,0.0132255990079572,0.0,0.00012956314686963702,4.9962694814350885e-05,6.662167968070738e-05,0.00011428085526261458,0.0,8.851800108965493e-05,0.0,0.0016115532135450535,0.0,0.00014283832005088649,9.031094215331468e-05,0.0,0.002524584721903307,0.00599092832158898,0.0,0.0,0.006875691835935219,0.001020666524618999,0.0009012970985771647,0.0,0.000984900086179967,9.096047990654782e-05,0.0,0.0,1.7021136039180763e-05,0.0,0.0006726573433311137,5.265496578772316e-06,3.890591177292028e-05,0.0,0.0,0.0853918386960106,0.0,5.947562846507885e-05,0.00031587609101080467,0.0,0.0,0.0,3.512245961508589e-05,0.00015087242253359744,0.0,0.0016173403052784647,0.0003329949876761902,0.20136147008180827,0.0,0.0,0.009068168804459681,0.0,0.0011121445799426339,6.193304589760066e-06,0.0,0.0,0.00013615310791079632,3.96968561326242e-06,7.96309946609071e-05,5.818334954607479e-05,3.715712725535124e-05,3.195540172974886e-05,0.0004767493682406605,0.0,0.0006130630097896952,0.0,0.0021176131742245054
GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWE,0.0011831504491662517,3.0683399855429434e-07,0.0008397559602432504,0.04378120094852596,0.0,0.019560980505300488,0.0,0.0,0.0,0.02053835572020069,0.00014518552171585123,0.0005647189205825478,0.0,8.783813738071639e-08,3.791936685873367e-05,0.0006329445512298914,0.02360636328753686,0.0009286907939300222,0.03183087091799176,0.0007844504065980304,0.032260507394910556,0.0004503679841427701,0.0,0.008253163555850995,0.0,0.002677222277871152,0.001803236313575137,0.0009757810343890644,0.0,0.0,0.0,1.2425508240355731e-05,0.008997870669748732,0.0,0.0,0.000487314931114137,0.00848875628187428,0.0,0.0016575937196485102,0.025143496986414826,0.009507478518878367,0.0,0.010558487418536796,0.0010570257697541737,0.0026811619547686192,0.003748444083207084,0.0,5.26982939498564e-05,0.0,0.0008503606266002685,0.0,0.013379896464715704,0.0002648591204124964,0.0,0.0013959734881611597,0.0009383296797327097,0.0,0.0,0.00940410920125078,0.0071983458815010615,0.00023766178203748809,0.0,0.00016303764981067794,0.0013654586594100385,0.0,0.0,0.0003941123341731259,0.0,0.008322860276270333,2.0922275116823613e-06,0.0008248594654046668,0.0,0.0,0.0043094292527881,0.0,0.0006940980860288857,0.012287543382634896,0.0,0.0,0.0,0.0019968120069384517,3.123940341150344e-05,0.0,0.00034177441685695963,0.08065224270285519,0.007880358253064148,0.0,0.0,0.0007211108890529834,0.0,0.0019956680447817633,1.0085301559326796e-05,0.0,0.0,3.296917483927454e-05,7.2226630147130605e-06,2.0618571764712007e-05,0.0057150918355472835,8.669719113977188e-05,0.0005515818977588106,0.005358098612500005,0.0,0.00041888659557888784,0.0,0.10715753044733425
SLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,7.235500992103656e-05,4.027073811127224e-09,0.004711320285654424,0.0014205764032803317,0.0,0.0009967398786872512,0.0,0.0,0.0,0.02496061558306033,0.0013540123232272147,0.0001179418491143223,0.0,2.155186661066281e-09,1.7314397356617384e-05,3.58913811452395e-05,0.0007007905837167261,0.003397963562230038,0.0006055344210596735,4.826669811091751e-06,9.253845560105345e-05,0.0014150654116257071,0.0,1.0047740176036306e-05,0.0,0.0005633259350873196,0.003043133119390541,0.00046794248202808243,0.0,0.0,0.0,1.4858176330536074e-07,0.00010225804250847707,0.0,0.0,0.0001839951991395233,0.0014184334546262368,0.0,2.5720282593536758e-05,0.2796654993985829,0.011929860646956938,0.0,8.6494937459365e-05,0.006840981930635397,2.1701154340020844e-05,0.00012459474106858365,0.0,0.004601922417209887,0.0,4.606719346688975e-05,0.0,8.555130591718249e-05,0.019823707964000306,0.0,0.0007059017269489534,0.0017206566192580974,0.0,0.0,0.012437013732838027,0.0018879935365343214,5.100091116084244e-06,0.0,0.08687012576104562,3.035017072647783e-05,0.0,0.0,1.946908268193738e-06,0.0,0.00047816629976347525,2.2280890677681222e-06,1.0313450806653577e-05,0.0,0.0,6.551357735322348e-05,0.0,5.521999154125081e-05,0.00040894554818798434,0.0,0.0,0.0,0.00010090328043211113,0.00018567788846303088,0.0,0.0001388040118218655,0.0001147899416955941,0.0077760813586842305,0.0,0.0,0.000649499285697227,0.0,0.0008610978743152477,1.0105875143007767e-07,0.0,0.0,0.0003659009973155921,3.0192997949480623e-06,0.0,0.0003028406632521262,2.677707537406907e-05,9.546954482267926e-07,0.0008528202484301499,0.0,0.0006680413734590909,0.0,0.0024943291057566994
DNK,0.008001127487814987,0.0,0.05962470188926898,0.060114372604152096,0.0,0.0,0.0,0.0,0.0,0.07226538554930223,0.0,0.0,0.0,0.0,0.0,0.0001674245602777542,0.0,0.0,0.0017959088636727363,0.0,0.00408322312608337,0.0,0.0,2.714419723312267e-05,0.0,0.0,0.0,0.001604277193128123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003709890744028539,0.024773181293774486,0.0022691064438603594,0.0,0.0,0.002335450679054559,0.0,0.003022122525992528,0.0,0.0,0.0,0.0,0.0,0.0019428946916900908,0.003322159213599736,0.0,0.0005175274472939821,0.0,0.0,0.0,0.0,0.00037281070451406536,0.0,0.0,0.0,3.945663544684526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006224228044767071,0.0,0.0,0.0001622077848719901,0.0,0.0677021660698805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008338909454055802,0.0016672538513494565,0.0,0.0,0.0,0.0,0.004450842502876601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5008712341419085e-05,0.0,0.0,0.0,0.0,0.07979365263875461
TUN,0.0005375619968412276,3.655658726439005e-07,0.00448938505206413,0.02301012577119776,0.0,0.0027156241945512733,0.0,0.0,0.0,0.020422605792778676,0.004043090876773037,0.0005937693676999678,0.0,4.646792366312066e-08,5.9122299620245925e-05,0.0012286172461966759,0.008713145797588334,0.0034549625692840906,0.013082074558450379,0.017798637010402244,0.0011418171041079814,0.0013758090109719332,0.0,0.0008925705551567299,0.0,0.021675010401466507,0.012068528329340522,0.0006893898707345581,0.0,0.0,0.0,0.00011219198877375258,0.025497672718101744,0.0,0.0,0.0014232982467312352,0.0070908228194227485,0.0,0.0009758905833129252,0.08376672579888639,0.010760846733753248,0.0,0.0006133141619019872,0.010535885556916702,0.0013064703891941575,0.06527115526034091,0.0,0.0023205133635492794,0.0,0.0031892411636182177,0.0,0.0012246067428848771,0.005590776759537164,0.0,0.0024130778481457255,0.006663196880923789,0.0,0.0,0.012808368146434615,0.004725178705098365,0.001692016711276904,0.0,0.006304462628835078,0.002713251269626735,0.0,0.0,0.00031410125578069015,0.0,0.006114286806050026,5.592250471859455e-05,0.0007929024481163155,0.0,0.0,0.0003266074044357468,0.0,0.0006155276323476389,0.17573642485266242,0.0,0.0,0.0,8.990017919729065e-05,0.00031484465580611037,0.0,0.0012749820802139336,0.0008593692523708292,0.06922457568505065,0.0,0.0,0.0010818325228641708,0.0,0.0016280517829838108,1.0321507990825476e-05,0.0,0.0,0.0005862036223866162,1.083949931928559e-05,0.0002883145813924838,0.00041244233667092156,0.00022098552485370546,0.00021517614375379533,0.0023976143023123507,0.0,0.0010872702804867282,0.0,0.01829428950114477
BLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384814564829006,0.0,0.0,0.0034844872377514896,0.0071829479835368824,0.0,0.0,0.0,0.0,0.0,0.0,0.030788095131226368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014284294877469992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015634583676840473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,0.00036471311806941727,2.021214691266076e-07,0.001898940875351342,0.008303726774426477,0.0,0.0002459384976645299,0.0,0.0,0.0,0.005150620387958216,0.0012964101247327053,0.0003869747818270466,0.0,1.2946444411578981e-05,0.0006122727066885499,0.08438422728738713,0.0014120447054746384,0.00033531445339933454,0.0053131263708753726,8.783348348354635e-05,0.0007034150624890677,0.0001491570083518705,0.0,0.00016479463168388658,0.0,9.025213930377955e-05,6.240546142777981e-05,0.0031612718538079148,0.0,0.0,0.0,5.456196868249336e-06,0.0017246349497318971,0.0,0.0,0.00023847886305362054,0.002108680383088709,0.0,0.00011705127487907638,0.011917470960892263,0.007880105611061573,0.0,0.000555043192669725,0.00011095442312791687,0.0024131208280840075,0.0025912434033828736,0.0,0.00015656824431912656,0.0,0.0026470194461488345,0.0,0.0006567366853591757,0.00018080548038924537,0.0,0.0017905980336507539,0.0005400574800312012,0.0,0.0,0.003548854808099756,0.006129173604413749,2.6996881066886726e-05,0.0,0.002485231477202981,0.17839823347407824,0.0,0.0,1.8739658212035103e-05,0.0,0.0003300500249768387,1.5713616512432234e-06,0.0001393726243281041,0.0,0.0,0.00024012870394449115,0.0,0.00037544148978476425,0.0001572485577622746,0.0,0.0,0.0,8.349900156161377e-06,0.00013578189752468448,0.0,0.00013768157102521055,0.0012999587983717523,0.0017370292037494823,0.0,0.0,0.0004781468796853016,0.0,0.003199045014932811,7.10876356949736e-07,0.0,0.0,6.25957272296658e-05,5.671230370634301e-07,1.387023432998246e-05,0.0010635318635349755,0.00015704196002686355,5.710419091997575e-05,0.00017461687070550484,0.0,0.001296948003575219,0.0,0.03562067058306791
MWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL,0.007626514374792059,2.411269478156754e-08,3.2222789855705415e-05,0.0016411733372546893,0.0,0.0008264045964943835,0.0,0.0,0.0,0.0007984309669708961,1.997044884606439e-05,0.0008638829537499176,0.0,1.4584352049134004e-08,2.1821158266553734e-06,0.0001049747927224085,0.17671174819013172,5.837491591357328e-05,0.001066718648947161,2.2435238855604914e-06,4.9902252572678414e-05,0.00017727264086246893,0.0,0.020915979952107037,0.0,0.00018471323336585727,1.5984571066766816e-05,0.0003962287776717416,0.0,0.0,0.0,4.9973971456767904e-05,5.132284043937156e-05,0.0,0.0,0.00010222280119404225,0.03601000146168586,0.0,0.007445169168877216,0.0007206115154201471,0.0029511918186862973,0.0,0.007012634868621893,8.39143205089052e-05,0.01792780911844464,9.144164986959647e-05,0.0,3.4103492866925666e-05,0.0,0.0008057921155827489,0.0,0.02769921990626243,1.5190364295871295e-05,0.0,0.0016775293001404807,0.00022466465020022966,0.0,0.0,0.023990253745743748,0.03318506773836832,0.0004510589227080975,0.0,0.00020415466239701138,0.0002012459862552026,0.0,0.0,0.00018561598736518476,0.0,0.005528990295226929,8.305438931596019e-07,0.0055649122208467384,0.0,0.0,7.108949919507582e-05,0.0,0.00032300601797394636,4.418828865673274e-05,0.0,0.0,0.0,8.654216880123367e-07,9.016125977176493e-06,0.0,4.439158921496807e-05,0.0008827215549788985,0.000994938298305335,0.0,0.0,3.758387768396125e-05,0.0,0.002386243462126095,7.854907855642381e-05,0.0,0.0,0.00017496728990019363,3.184438875005646e-07,4.0472485288741505e-06,0.0002012760049183478,3.639221893209186e-06,0.0003454672157436693,0.00125090582621711,0.0,0.00013704551806711896,0.0,0.0004242151548193365
